0,1
0.410263,0.589737
0.4821293,0.5178707
0.4347749,0.56522506
0.4478801,0.55212
0.39352944,0.6064705
0.68947124,0.3105287
0.9947384,0.005261606
0.47700593,0.52299404
0.9885025,0.01149749
0.54190147,0.4580985
0.48147705,0.5185229
0.9180584,0.08194161
0.376517,0.62348294
0.9736997,0.026300292
0.8696012,0.13039882
0.53894246,0.4610575
0.6681607,0.33183935
0.45323813,0.5467618
0.45413622,0.5458638
0.5791589,0.42084116
0.52927864,0.47072133
0.7226664,0.2773336
0.70106304,0.29893702
0.64267904,0.357321
0.9449564,0.055043545
0.4521539,0.5478461
0.9917109,0.008289113
0.41698995,0.58301
0.48249558,0.5175044
0.53112245,0.46887764
0.41438514,0.5856148
0.54509723,0.45490274
0.45383477,0.54616517
0.5933765,0.4066235
0.6093642,0.39063576
0.4124986,0.5875014
0.5041436,0.4958564
0.9917779,0.008222181
0.7541635,0.24583651
0.41893724,0.5810628
0.9926508,0.0073491894
0.98767054,0.012329432
0.5389004,0.4610997
0.4810773,0.51892275
0.5259648,0.47403517
0.9903837,0.009616372
0.48593903,0.51406103
0.42392474,0.5760753
0.7014273,0.2985727
0.3873601,0.61263996
0.42154106,0.57845896
0.6664142,0.3335858
0.4426579,0.5573421
0.5641393,0.43586072
0.4744425,0.5255576
0.444292,0.555708
0.5098476,0.4901524
0.52334243,0.47665754
0.52800596,0.47199407
0.36476073,0.6352393
0.54652435,0.4534756
0.9689238,0.031076161
0.9879942,0.012005789
0.42217466,0.5778253
0.94873536,0.051264625
0.63067895,0.36932105
0.5180426,0.48195738
0.4903204,0.5096796
0.5801915,0.41980857
0.4939361,0.5060639
0.64278007,0.35721985
0.9879197,0.012080235
0.41360086,0.5863991
0.54166514,0.45833477
0.46838343,0.5316166
0.6851328,0.3148672
0.9946457,0.005354317
0.5334345,0.46656552
0.39392272,0.6060773
0.58125216,0.41874784
0.6347565,0.36524346
0.99107474,0.008925327
0.5696691,0.4303309
0.7536279,0.24637206
0.43164828,0.5683517
0.4229847,0.5770154
0.40932676,0.59067327
0.59513646,0.40486354
0.5010931,0.49890694
0.5321275,0.46787247
0.61845934,0.3815407
0.992942,0.0070580686
0.6451264,0.35487366
0.5525431,0.44745687
0.57797647,0.42202356
0.988042,0.0119580105
0.5224978,0.47750217
0.9582583,0.0417418
0.5313913,0.46860874
0.48715827,0.51284176
0.5358699,0.46413007
0.6490549,0.35094512
0.52020246,0.47979754
0.5167122,0.4832879
0.42939892,0.57060105
0.36765435,0.6323457
0.4821312,0.51786876
0.59811145,0.4018885
0.5297818,0.47021818
0.9343763,0.06562375
0.54572016,0.4542799
0.53101844,0.46898156
0.42423117,0.5757688
0.8850313,0.11496875
0.81099606,0.18900397
0.9901125,0.009887556
0.6186741,0.38132587
0.60965246,0.39034754
0.40724,0.59276
0.53459144,0.46540856
0.69588935,0.30411068
0.99454427,0.0054556793
0.53572464,0.46427542
0.4906367,0.5093633
0.54435617,0.4556438
0.93858886,0.061411094
0.64314485,0.35685518
0.5198478,0.48015225
0.7119681,0.28803182
0.45716247,0.54283756
0.5927178,0.40728217
0.90780544,0.09219452
0.9943817,0.005618267
0.63798285,0.36201712
0.46751314,0.5324869
0.99398226,0.006017772
0.47567564,0.5243243
0.51611024,0.4838897
0.8819334,0.11806661
0.5118372,0.4881628
0.54353577,0.4564643
0.5075605,0.49243942
0.46675318,0.5332469
0.47351888,0.52648115
0.44764805,0.55235195
0.6571167,0.3428833
0.47179672,0.52820325
0.5093015,0.49069858
0.9915234,0.008476679
0.3996843,0.6003157
0.97036374,0.029636327
0.7061969,0.2938031
0.57631433,0.4236857
0.49650705,0.50349295
0.3966299,0.60337013
0.7857433,0.21425667
0.98294383,0.017056154
0.42878792,0.57121205
0.55011356,0.44988647
0.5204717,0.4795283
0.42910123,0.57089883
0.6257952,0.3742048
0.56220937,0.43779066
0.5266142,0.47338578
0.9847143,0.015285736
0.4646559,0.53534406
0.65238297,0.34761703
0.6379697,0.3620303
0.5554105,0.4445895
0.41737837,0.5826217
0.55533373,0.44466633
0.5369658,0.46303424
0.6110743,0.38892573
0.42193282,0.5780672
0.65228105,0.347719
0.40843406,0.5915659
0.42354524,0.57645476
0.7124897,0.2875103
0.6195877,0.38041228
0.75605744,0.24394251
0.5106585,0.48934153
0.4552577,0.5447423
0.58920044,0.4107996
0.5885464,0.41145363
0.47314867,0.52685124
0.99296594,0.007034082
0.571734,0.428266
0.66368717,0.33631286
0.66575587,0.3342441
0.5419213,0.45807868
0.54970086,0.4502991
0.55031675,0.4496833
0.48498604,0.515014
0.53779614,0.46220386
0.44171548,0.55828446
0.46460903,0.53539103
0.494274,0.505726
0.70290864,0.29709136
0.45181912,0.5481809
0.5937389,0.40626103
0.6748019,0.32519808
0.9681569,0.031843152
0.3756058,0.6243942
0.62252545,0.37747455
0.99336493,0.0066350726
0.9112549,0.08874515
0.5742079,0.42579204
0.45212653,0.5478734
0.7296488,0.27035114
0.61985433,0.3801457
0.50341165,0.4965883
0.62735504,0.37264496
0.47209316,0.5279068
0.4875114,0.5124886
0.42502296,0.57497704
0.55728114,0.44271886
0.5654527,0.43454733
0.7014901,0.29850987
0.7552209,0.2447791
0.9935421,0.0064579593
0.8502657,0.14973436
0.47296235,0.5270377
0.48586917,0.51413083
0.575026,0.42497402
0.53940386,0.4605961
0.6620869,0.3379131
0.7793288,0.22067124
0.47647902,0.5235209
0.5823506,0.41764942
0.5693335,0.4306665
0.46549606,0.5345039
0.9944284,0.005571666
0.4760689,0.5239311
0.44762546,0.55237454
0.4456844,0.5543156
0.98447084,0.015529216
0.47366315,0.5263369
0.48878077,0.51121926
0.39564112,0.60435885
0.43420497,0.56579506
0.60065794,0.39934206
0.85385156,0.1461485
0.44851655,0.55148345
0.56330127,0.43669873
0.46926916,0.53073084
0.44930825,0.55069184
0.99314934,0.0068506487
0.5257927,0.47420728
0.8954957,0.10450424
0.7760638,0.22393616
0.68485475,0.31514525
0.92046875,0.0795313
0.444691,0.555309
0.994307,0.005692982
0.62343043,0.37656954
0.6074627,0.39253727
0.86366856,0.13633144
0.39577705,0.60422295
0.99442214,0.00557783
0.5390694,0.46093062
0.53103393,0.46896607
0.48248127,0.5175188
0.8163757,0.18362434
0.533295,0.46670508
0.43806353,0.5619365
0.45822126,0.5417788
0.56522226,0.43477777
0.45999253,0.5400075
0.8618713,0.13812867
0.47131994,0.52868
0.6256095,0.3743905
0.611569,0.388431
0.53369045,0.46630958
0.5559947,0.44400534
0.89035654,0.10964348
0.9602056,0.039794385
0.4930479,0.5069521
0.991935,0.00806497
0.5799477,0.42005235
0.56516635,0.43483362
0.44601125,0.55398875
0.3872269,0.6127731
0.56788605,0.43211403
0.8000549,0.19994506
0.43048733,0.56951267
0.5226964,0.47730365
0.4718126,0.5281874
0.56168723,0.4383127
0.45060647,0.54939353
0.99443394,0.0055661313
0.4404925,0.5595075
0.37512824,0.6248718
0.44788256,0.5521174
0.8461345,0.15386553
0.4050935,0.5949065
0.9855466,0.014453353
0.48518136,0.51481867
0.5359435,0.4640565
0.6137373,0.38626274
0.47300068,0.5269993
0.566804,0.4331961
0.5319508,0.4680492
0.9927275,0.007272511
0.38703752,0.6129624
0.47017023,0.52982974
0.41073602,0.58926404
0.38093492,0.6190651
0.9938653,0.0061346404
0.5451224,0.45487764
0.5826525,0.41734755
0.99302167,0.0069783293
0.5731326,0.4268674
0.5210381,0.47896194
0.78587276,0.21412721
0.51949996,0.4805
0.48619828,0.5138017
0.6789056,0.32109442
0.9944536,0.0055464124
0.42239326,0.57760674
0.4124451,0.5875549
0.44965827,0.55034167
0.52622193,0.47377807
0.44021165,0.5597884
0.5226964,0.47730365
0.5145306,0.48546943
0.5286,0.4714
0.47131115,0.5286888
0.4694021,0.53059787
0.9945028,0.005497259
0.4515797,0.5484203
0.5044557,0.49554425
0.4353408,0.56465924
0.46131688,0.5386831
0.7086783,0.2913217
0.5480035,0.45199656
0.49433947,0.50566053
0.43879953,0.5612005
0.9834335,0.016566534
0.5507182,0.44928178
0.5632828,0.43671718
0.51175153,0.48824847
0.43342364,0.56657636
0.45484784,0.5451521
0.51987064,0.48012933
0.7925777,0.20742236
0.95837593,0.041624017
0.5838704,0.4161296
0.4660866,0.5339134
0.58334297,0.4166571
0.5735961,0.42640388
0.5465009,0.45349908
0.47112957,0.52887046
0.59376985,0.40623015
0.91717,0.08283001
0.5226964,0.47730365
0.53131986,0.4686801
0.58913434,0.41086572
0.8234016,0.1765984
0.42552269,0.5744774
0.44129825,0.5587018
0.43278185,0.5672181
0.8531059,0.1468941
0.9928848,0.0071151466
0.9891804,0.010819613
0.8400796,0.15992041
0.75321823,0.24678175
0.4390525,0.56094754
0.38122863,0.6187714
0.5706432,0.42935675
0.566804,0.4331961
0.5775912,0.42240882
0.686266,0.31373405
0.5655199,0.43448004
0.39343417,0.60656583
0.56987464,0.43012542
0.59051734,0.4094827
0.6094443,0.39055568
0.56530887,0.43469107
0.99349314,0.0065068244
0.80975354,0.19024646
0.639529,0.36047107
0.6035526,0.39644745
0.41951162,0.5804883
0.5453899,0.45461014
0.43223813,0.5677619
0.47571498,0.52428496
0.6664338,0.33356622
0.43270656,0.56729347
0.8036289,0.1963711
0.43030465,0.56969535
0.37755775,0.62244225
0.4692903,0.53070974
0.87224096,0.1277591
0.5453851,0.45461488
0.58804435,0.41195565
0.6558038,0.34419617
0.71514356,0.2848564
0.9828644,0.017135607
0.68933254,0.31066743
0.8337679,0.16623214
0.46054074,0.5394592
0.6833264,0.31667355
0.37097186,0.6290281
0.41829836,0.5817016
0.57325274,0.4267473
0.3888923,0.6111077
0.66660434,0.33339557
0.76370937,0.23629062
0.78578156,0.21421842
0.41879204,0.58120805
0.48990467,0.51009536
0.5535357,0.4464643
0.4410866,0.55891347
0.63700956,0.3629904
0.6650856,0.33491433
0.5958716,0.4041284
0.4479214,0.55207866
0.98485744,0.015142535
0.5799679,0.42003205
0.6228293,0.37717068
0.4891306,0.51086944
0.58907664,0.4109234
0.9764955,0.023504479
0.7017266,0.29827335
0.8445249,0.15547507
0.4090544,0.59094566
0.9885301,0.0114698615
0.5445148,0.4554853
0.56556475,0.43443525
0.7887887,0.21121131
0.55638736,0.44361264
0.46139663,0.5386034
0.59265596,0.407344
0.45456326,0.5454367
0.43067324,0.5693268
0.52054286,0.47945714
0.38478974,0.6152103
0.81381553,0.18618445
0.51734406,0.48265594
0.72223985,0.2777601
0.583178,0.41682205
0.64606756,0.35393253
0.5280119,0.47198802
0.5712373,0.4287627
0.9936306,0.0063694594
0.957766,0.042234
0.5279488,0.47205123
0.9904122,0.009587821
0.5210381,0.47896194
0.5074674,0.49253264
0.714086,0.28591403
0.6631885,0.33681148
0.91811734,0.08188263
0.4237541,0.57624596
0.525268,0.47473195
0.536834,0.46316603
0.6226776,0.37732235
0.82531214,0.17468788
0.49419782,0.5058022
0.8110238,0.18897621
0.47018167,0.52981836
0.5305063,0.46949372
0.6218808,0.37811914
0.44957453,0.55042547
0.414839,0.58516103
0.49622798,0.503772
0.39442527,0.6055747
0.9736423,0.026357748
0.42224675,0.57775325
0.57990754,0.42009243
0.47783273,0.5221672
0.9760853,0.023914708
0.4934734,0.5065266
0.58775973,0.41224027
0.46593305,0.534067
0.9690915,0.030908473
0.5455124,0.45448768
0.6372804,0.3627196
0.61701083,0.38298917
0.482251,0.517749
0.44850245,0.5514976
0.47755602,0.522444
0.42130542,0.57869464
0.5020639,0.49793613
0.86305404,0.136946
0.6502093,0.34979063
0.56147754,0.43852252
0.44404492,0.5559551
0.4344058,0.56559426
0.6199058,0.38009414
0.99420303,0.0057970225
0.54362595,0.45637402
0.51281035,0.4871896
0.5260597,0.47394025
0.6499691,0.35003087
0.501939,0.49806106
0.54339176,0.4566083
0.62412804,0.37587193
0.55605793,0.44394204
0.42773187,0.5722682
0.5716256,0.42837438
0.46282068,0.53717935
0.41725457,0.58274543
0.6086524,0.39134756
0.9836939,0.016306112
